3-0,0.3226212866512346,0.310546875,0.3055314429012346,0.3402536651234568,0.27618031442901236,0.30437403549382713,0.2974295910493827,0.3007269965277778,0.3194444444444444,0.3154839409722222,0.2881884162808642,0.3088770736882716,0.310546875,0.2946988329475309,0.2929144965277778,0.3215603298611111,0.31575520833333337,0.29513286072530864,0.3193479938271605,0.3436957465277778,0.3260935088734568,0.31884162808641975,0.3115776909722222,0.31884162808641975,0.34302059220679015
3-1,0.3044587924091591,0.3096946186275552,0.3035421168857241,0.2961688572407034,0.3312652779253906,0.3131310447443937,0.3212084174726325,0.3268767492117476,0.319603866274607,0.30095594052975283,0.31146154391185743,0.30573859543463117,0.318275351023252,0.32696088851100014,0.30798378620942124,0.27753864503253384,0.31840967867644454,0.34463309361013683,0.3163312903721024,0.30250292273355295,0.3100976015871329,0.3349541219399865,0.3100976015871329,0.3145599367036289,0.3295455887389143
3-2,0.2764699915732967,0.32440466901782095,0.28405402453106954,0.31486513373490216,0.3021831403514248,0.33937279579289037,0.3342777613058269,0.3047140772759902,0.3177910723760182,0.3230421569239412,0.31075028869261256,0.31702642707780654,0.3318365531662557,0.32191176929559,0.3308534377828407,0.3351360366405543,0.3221731531475297,0.3259212805467995,0.33868324958646734,0.3187439530601417,0.30795699260322706,0.3209715676789114,0.32168452139446335,0.3302448425454886,0.31577900190381075
6-0,0.20181086033950618,0.2825641396604939,0.2677710262345679,0.2937403549382716,0.29223331404320985,0.24975284529320985,0.2321385513117284,0.25590157214506176,0.3226695119598766,0.24351369598765432,0.2548165027006173,0.2904188368055556,0.2917631172839506,0.2633162133487655,0.28267867476851855,0.2735580632716049,0.3210298514660494,0.28974368248456794,0.3076232156635802,0.30078125,0.22805145640432098,0.30446445794753085,0.21137755594135804,0.21817732445987653,0.2383596161265432
6-1,0.34628488090598836,0.265796046338612,0.3239540156587664,0.27256114122412345,0.2522023830611353,0.3424439957015151,0.3417015032888133,0.2790472479068504,0.2373112032215019,0.3149643957912637,0.2383179225564176,0.2898716949492802,0.3225679314131859,0.24895932971977186,0.3747402014619573,0.22991432552756816,0.2682862743708742,0.2221395590510268,0.31681546037481845,0.3645312998193219,0.357900532587003,0.31236198202666476,0.23395891640391586,0.1774364969709852,0.24805741547690746
6-2,0.2686060438188571,0.21442351206266969,0.298938274398427,0.30093571517742895,0.31927062201554257,0.2965741159764052,0.32253987079054963,0.279695351268687,0.2672464576636185,0.3516997752879124,0.3141453528291876,0.27429406853718674,0.34971501357635526,0.2780168378015668,0.23620614993289846,0.29049986735744826,0.2978010595799132,0.36689222402546734,0.2495162448113355,0.2966160544302612,0.29860861864486127,0.26024468649542776,0.29509456633688086,0.31331438625511066,0.3004148980993102
9-0,0.15895664544753088,0.21446397569444448,0.2533998842592593,0.2540388695987654,0.2549370659722222,0.21850284529320987,0.25220630787037035,0.2063982928240741,0.13697193287037038,0.2048972800925926,0.1989233699845679,0.24643132716049382,0.23347077546296294,0.31400101273148145,0.24998191550925924,0.19654827353395063,0.3555109471450617,0.2192021122685185,0.3231758777006173,0.274389949845679,0.18542631172839508,0.1942575713734568,0.15475501543209874,0.20993682484567905,0.3032889660493827
9-1,0.3788276000519597,0.25469408722145465,0.26788181528323946,0.3074937116944769,0.15491816346051654,0.34625092996067597,0.15912955680731217,0.26230352735560514,0.3666893990387454,0.3196939100860878,0.2612480957948064,0.25489926902138615,0.27485061584062537,0.19521350716217334,0.26823165763276297,0.2973645209669229,0.2922925449628606,0.20791854134929913,0.3090982628925024,0.3344109068149879,0.35636683553571635,0.33587374971953565,0.2722924859177383,0.31421452273827655,0.17832807831745023
9-2,0.23821334384070408,0.3173697372116975,0.19558241783964292,0.23649484254548858,0.20241643519240973,0.26470284167160824,0.24551843731469056,0.28622507100277766,0.2057051902250242,0.2773906869323679,0.2206147982272713,0.309618925751381,0.2919794169969726,0.2553583689647639,0.2699597780968135,0.27557855560063665,0.2715485627789395,0.287030679441965,0.23274573983333854,0.33839358166099687,0.20956060204113477,0.2432635139352704,0.264578976935801,0.24614556349676978,0.2319489092100746
12-0,0.2876519097222222,0.26352719907407407,0.12905695408950615,0.20628978587962965,0.18852478780864199,0.24598524305555558,0.2530623070987654,0.3492296006944444,0.16778187692901236,0.2571855709876543,0.2352430555555556,0.1906467013888889,0.23539375964506176,0.22336154513888887,0.25812596450617287,0.08555772569444443,0.2652753665123457,0.20522882908950624,0.11715133101851853,0.25518422067901236,0.09865692515432098,0.22146870177469136,0.1894109278549383,0.2370334201388889,0.2249590084876543
12-1,0.3442433958030728,0.3191492188330322,0.34237018929866203,0.13781426766334834,0.21268495884554975,0.2562676397302819,0.3244868978873655,0.3289019969060356,0.2624496640332542,0.29471634723255513,0.1701355676007605,0.31853514956129475,0.2678744346429542,0.28427421735690417,0.1737092736269057,0.20092759887105724,0.28263571521356623,0.14687178942147588,0.34030361001877635,0.1828066508425739,0.3489241978720139,0.28255600429848493,0.15411810205358936,0.3349836445011277,0.22496191589612782
12-2,0.13967553291095786,0.24473721169751259,0.3168177101214069,0.24486107643331984,0.30665104865640896,0.18861478262226522,0.2938481164757654,0.266629084610343,0.20094176211728723,0.2763314971442839,0.2142284494865953,0.11533464935551324,0.3271140881994944,0.31939058549982835,0.20460406198308415,0.1527398489435411,0.24751977934521394,0.18943599606753847,0.2692565775100652,0.24391112168783746,0.1919805873724291,0.13778440123591648,0.3648362644736432,0.34604588652039575,0.2262326004182142
